Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090018000_27022023014615;0062067900;;0090018000;X1;623103138R;SLI---0770;4;1200;1000;975;153,088;45;GERB--1213_1200_1000;none;202304180000;202304190750;2;100
0090018000_27022023014616;0062059600;;0090018000;X0;766364956R;SLI---1200;8;1600;1200;930;227,440;45;GERB--1613_1600_1200;none;202303290000;202303300610;3;100
0090018000_27022023014617;0002893800;;0090018000;X1;808328627R;SLI---0770;6;1200;1000;975;225,600;45;GERB--1213_1200_1000;none;202303060000;202304030925;4;100
0090018000_27022023014618;0062067900;;0090018000;X1;620905631R;SLI---0760;1;1200;1000;930;153,068;45;GERB--1213_1200_1000;none;202303240000;202303270750;2;100
0090018000_27022023014619;0062059600;;0090018000;X0;8201638297;SLI---1200;1;1600;1200;930;396,200;45;GERB--1613_1600_1200;none;202303090000;202303101055;1;100
0090018000_27022023014620;0029271000;;0090018000;X3;749449012R;ECM---4390;3;1800;1400;1020;303,450;45;GERB--0343_1800_1400;none;202304120000;202304141700;3;100
0090018000_27022023014621;0062059600;;0090018000;X0;670008674R;MTEM--8612;4;1605;1205;990;395,416;45;GERB--0393_1605_1205;none;202304130000;202304141055;5;100
0090018000_27022023014622;0062059600;;0090018000;X0;751701056R;SLI---0771;1;1200;1000;975;329,770;45;GERB--1213_1200_1000;none;202303100000;202303132115;4;100
0090018000_27022023014623;0062059600;;0090018000;X0;766364956R;SLI---1200;1;1600;1200;930;227,440;45;GERB--1613_1600_1200;none;202303070000;202303082115;3;100
0090018000_27022023014624;0029271000;;0090018000;X3;849023317R;SLI---1200;4;1600;1200;930;307,130;45;GERB--1613_1600_1200;none;202303060000;202303080925;4;100
0090018000_27022023014625;0062059600;;0090018000;X0;791106190R;SLI---0901;1;1600;1200;750;582,600;45;GERB--1613_1600_1200;none;202303280000;202303290610;9;100
0090018000_27022023014626;0062069600;;0090018000;X1;749404943R;SLI---1271;5;1600;1200;975;157,060;45;GERB--1613_1600_1200;none;202303100000;202303142110;1;100
0090018000_27022023014627;0062067900;;0090018000;X1;969105550R;SLI---0770;1;1200;1000;975;161,480;45;GERB--1213_1200_1000;none;202304240000;202304251645;3;100
0090018000_27022023014628;0062069600;;0090018000;X1;794202382R;SLI---1271;2;1600;1200;975;176,200;45;GERB--1613_1600_1200;none;202304030000;202304052120;2;100
0090018000_27022023014629;0062067900;;0090018000;X1;684106814R;ECA---0021;1;1200;1000;359;60,510;0;GERB--3551_1200_1000;none;202303240000;202303270750;50;100
0090018000_27022023014630;0062067900;;0090018000;X1;764368735R;ECA---0021;1;1200;1000;459;64,840;0;GERB--3551_1200_1000;none;202304030000;202304040750;5;100
0090018000_27022023014631;0029908700;;0090018000;X4;876612821R;SLI---0770;1;1200;1000;975;129,000;45;GERB--1213_1200_1000;none;202303290000;202303312025;1;100
0090018000_27022023014632;0062067900;;0090018000;X1;769115976R;ECA---0021;1;1200;1000;943;88,470;0;GERB--3551_1200_1000;none;202303170000;202303200750;3;100
0090018000_27022023014633;0029908700;;0090018000;X4;883054589R;SFDA--6640;6;1600;1200;930;169,960;45;GERB--1613_1600_1200;none;202303310000;202304040740;2;100
0090018000_27022023014634;0062067000;;0090018000;X3;682001173R;ECM---6799;3;2200;1600;1450;258,560;45;GERB--0515_2200_1600;none;202304140000;202304170725;2;100
0090018000_27022023014635;0062059600;;0090018000;X0;671206045R;SLI---0901;1;1600;1200;750;299,760;45;GERB--1613_1600_1200;none;202303210000;202303220610;3;100
0090018000_27022023014636;0062067900;;0090018000;X1;985P18630R;ECA---0021;1;1200;1000;459;54,250;0;GERB--3551_1200_1000;none;202304170000;202304181645;4;100
0090018000_27022023014637;0062069400;;0090018000;X0;8201677103;ECM---1934;2;1200;1000;545;729,500;45;GERB--1213_1200_1000;none;202303130000;202303202025;2;100
0090018000_27022023014638;0062069600;;0090018000;X1;794202382R;SLI---1271;9;1600;1200;975;176,200;45;GERB--1613_1600_1200;none;202303080000;202303101635;2;100
0090018000_27022023014639;0062067900;;0090018000;X1;829002938R;ECM---0560;1;2350;1000;950;264,880;45;GERB--1058_2350_1000;none;202303160000;202303171645;1;100
0090018000_27022023014640;0062055700;;0090018000;X1;769114116R;ECA---0021;1;1200;1000;1155;109,480;0;GERB--3551_1200_1000;none;202304100000;202304111150;4;100
0090018000_27022023014641;0029908700;;0090018000;X4;873123547R;SLI---0770;5;1200;1000;975;131,366;45;GERB--1213_1200_1000;none;202304130000;202304172025;2;100
0090018000_27022023014642;0062059600;;0090018000;X0;8201743917;MTEM--8497;8;2000;1200;2350;367,608;45;GERB--0403_2000_1200;none;202304240000;202304250650;1;100
0090018000_27022023014643;0062067900;;0090018000;X1;620936395R;SLI---0771;1;1200;1000;975;149,310;45;GERB--1213_1200_1000;none;202304140000;202304170750;2;100
0090018000_27022023014644;0062059600;;0090018000;X0;732300359R;SLI---0601;1;1200;1000;750;431,704;45;GERB--1213_1200_1000;none;202303290000;202303300610;5;100
0090018000_27022023014645;0062067900;;0090018000;X1;681328547R;SLI---0601;2;1200;1000;750;119,080;45;GERB--1213_1200_1000;none;202304170000;202304181130;1;100
0090018000_27022023014646;0062059600;;0090018000;X0;8201640263;SLI---0760;1;1200;1000;930;345,290;45;GERB--1213_1200_1000;none;202303080000;202303092115;2;100
0090018000_27022023014647;0062059600;;0090018000;X0;762156205R;SLI---0771;1;1200;1000;975;401,200;45;GERB--1213_1200_1000;none;202304040000;202304050610;6;100
0090018000_27022023014648;0062059600;;0090018000;X0;791106190R;SLI---0901;1;1600;1200;750;582,600;45;GERB--1613_1600_1200;none;202303200000;202303211125;9;100
0090018000_27022023014649;0062067900;;0090018000;X1;829013154R;ECM---0560;10;2350;1000;950;272,592;45;GERB--1058_2350_1000;none;202304120000;202304131645;2;100
0090018000_27022023014650;0062069600;;0090018000;X1;849505086R;SLI---1271;6;1600;1200;975;181,960;45;GERB--1613_1600_1200;none;202304260000;202304281635;2;100
0090018000_27022023014651;0062067900;;0090018000;X1;251632713R;ECA---0021;1;1200;1000;1057;105,750;0;GERB--3551_1200_1000;none;202303220000;202303230750;4;100
0090018000_27022023014652;0029908700;;0090018000;X4;876612821R;SLI---0770;4;1200;1000;975;129,000;45;GERB--1213_1200_1000;none;202303030000;202303070740;1;100
0090018000_27022023014653;0029908700;;0090018000;X4;864300394R;ECA---0021;1;1200;1000;459;72,700;0;GERB--3551_1200_1000;none;202303060000;202303081650;10;100
0090018000_27022023014654;0025439300;;0090018000;X0;822766844R;SLI---0760;1;1200;1000;930;319,100;45;GERB--1213_1200_1000;none;202303070000;202303081700;6;100
0090018000_27022023014655;0062069400;;0090018000;X0;781413811R;SLI---0771;1;1200;1000;975;337,900;45;GERB--1213_1200_1000;none;202304050000;202304132025;5;100
0090018000_27022023014656;0029271000;;0090018000;X3;739109870R;ECM---5562;5;1800;1200;930;249,000;45;GERB--0088_1800_1200;none;202304250000;202304271445;5;100
0090018000_27022023014657;0062059600;;0090018000;X0;765313222R;SLI---1200;1;1600;1200;930;607,600;45;GERB--1613_1600_1200;none;202303280000;202303290610;6;100
0090018000_27022023014658;0062055700;;0090018000;X1;769325741R;SLI---0760;1;1200;1000;930;133,104;45;GERB--1213_1200_1000;none;202304030000;202304041150;2;100
0090018000_27022023014659;0062060800;;0090018000;X2;172022957R;ECM---0559;3;1600;1200;1350;303,920;45;GERB--1613_1600_1200;none;202303020000;202303031430;5;100
0090018000_27022023014660;0062055700;;0090018000;X3;668118617R;SLI---0901;2;1600;1200;750;155,640;45;GERB--1613_1600_1200;none;202303200000;202303212005;3;100
0090018000_27022023014661;0029908700;;0090018000;X4;876118373R;SLI---0770;1;1200;1000;975;129,000;45;GERB--1213_1200_1000;none;202303290000;202303312025;1;100
0090018000_27022023014662;0029908700;;0090018000;X4;886055930R;SFDA--6640;7;1600;1200;930;174,305;45;GERB--1613_1600_1200;none;202303150000;202303170740;2;100
0090018000_27022023014663;0062069600;;0090018000;X1;679002227R;ECM---8492;3;1588;1158;1300;267,500;45;GERB--0895_1588_1158;none;202304040000;202304062110;3;100
0090018000_27022023014664;0062067900;;0090018000;X1;850448064R;ECA---0021;1;1200;1000;359;61,750;0;GERB--3551_1200_1000;none;202303060000;202303071645;10;100
0090018000_27022023014665;0062067900;;0090018000;X1;809002652R;ECM---0560;4;2350;1000;950;271,360;45;GERB--1058_2350_1000;none;202303310000;202304031255;2;100
0090018000_27022023014666;0062059600;;0090018000;X0;751002064R;SLI---0601;1;1200;1000;750;217,600;45;GERB--1213_1200_1000;none;202304050000;202304062115;3;100
0090018000_27022023014667;0062059600;;0090018000;X0;673324970R;SLI---1200;1;1600;1200;930;784,600;45;GERB--1613_1600_1200;none;202303300000;202303310610;11;100
0090018000_27022023014668;0029908700;;0090018000;X4;886055930R;SFDA--6640;10;1600;1200;930;174,305;45;GERB--1613_1600_1200;none;202303060000;202303082025;2;100
0090018000_27022023014669;0062069600;;0090018000;X1;762H05818R;ECA---0021;1;1200;1000;1057;82,860;0;GERB--3551_1200_1000;none;202303280000;202303302110;2;100
0090018000_27022023014670;0062067900;;0090018000;X1;682603635R;ECA---0021;1;1200;1000;459;47,020;0;GERB--3551_1200_1000;none;202304190000;202304202115;11;100
0090018000_27022023014671;0062055700;;0090018000;X1;668635019R;ECA---0021;1;1200;1000;1155;153,500;0;GERB--3551_1200_1000;none;202304040000;202304051150;3;100
0090018000_27022023014672;0029908700;;0090018000;X4;864300394R;ECA---0021;2;1200;1000;459;72,700;0;GERB--3551_1200_1000;none;202303070000;202303091140;10;100
0090018000_27022023014673;0062067900;;0090018000;X1;638754730R;ECA---0021;1;1200;1000;1057;114,480;0;GERB--3551_1200_1000;none;202304050000;202304060750;4;100
0090018000_27022023014674;0062067900;;0090018000;X1;620936395R;SLI---0771;1;1200;1000;975;149,310;45;GERB--1213_1200_1000;none;202303160000;202303170750;2;100
0090018000_27022023014675;0062055700;;0090018000;X3;682526755R;SLI---0601;3;1200;1000;750;135,800;45;GERB--1213_1200_1000;none;202303220000;202303232005;3;100
0090018000_27022023014676;0062069600;;0090018000;X1;8200607951;ECM---0379;1;1200;1000;459;28,960;0;GERB--3551_1200_1000;none;202303240000;202303280740;1;100
0090018000_27022023014677;0062067900;;0090018000;X1;620936395R;SLI---0771;1;1200;1000;975;149,310;45;GERB--1213_1200_1000;none;202303140000;202303152115;2;100
0090018000_27022023014678;0029908700;;0090018000;X4;876612821R;SLI---0770;9;1200;1000;975;129,000;45;GERB--1213_1200_1000;none;202304110000;202304131650;1;100
0090018000_27022023014679;0062069400;;0090018000;X0;625191617R;CON-S-0130;1;780;570;478;269,320;47;GERB--3195_780_570;widthwise;202303130000;202303202025;5;4
0090018000_27022023014680;0062067900;;0090018000;X1;768511707R;ECA---0021;1;1200;1000;459;64,840;0;GERB--3551_1200_1000;none;202303080000;202303090750;5;100
0090018000_27022023014681;0062059600;;0090018000;X0;850421291R;SLI---1200;1;1600;1200;930;364,840;45;GERB--1613_1600_1200;none;202303230000;202303242115;6;100
0090018000_27022023014682;0029271000;;0090018000;X3;679001853R;SFDA--6814;23;1600;1200;930;227,000;45;GERB--1613_1600_1200;none;202304040000;202304061445;2;100
0090018000_27022023014683;0062060800;;0090018000;X2;172032458R;ECM---5712;1;1600;1200;1350;205,160;45;GERB--1613_1600_1200;none;202304100000;202304111800;4;100
0090018000_27022023014684;0029908700;;0090018000;X4;876118373R;SLI---0770;8;1200;1000;975;129,000;45;GERB--1213_1200_1000;none;202303170000;202303211650;1;100
0090018000_27022023014685;0029938000;;0090018000;X3;272707927R;ECM---5565;15;1400;1200;1450;179,400;45;GERB--0475_1400_1200;none;202304060000;202304141150;9;100
0090018000_27022023014686;0062055700;;0090018000;X3;682526755R;SLI---0601;8;1200;1000;750;135,800;45;GERB--1213_1200_1000;none;202303210000;202303220640;3;100
0090018000_27022023014687;0062067900;;0090018000;X1;769362610R;SLI---0601;4;1200;1000;750;106,030;45;GERB--1213_1200_1000;none;202304190000;202304200750;1;100
0090018000_27022023014688;0062067900;;0090018000;X1;769359302R;SLI---0770;1;1200;1000;975;152,112;45;GERB--1213_1200_1000;none;202303100000;202303130750;2;100
0090018000_27022023014689;0062069400;;0090018000;X0;8201590963;CON-S-0130;1;780;570;478;160,560;47;GERB--3195_780_570;widthwise;202304170000;202304252025;1;4
0090018000_27022023014690;0062069600;;0090018000;X3;658406210R;SLI---0901;10;1600;1200;750;148,860;45;GERB--1613_1600_1200;none;202303310000;202304041220;2;100
0090018000_27022023014691;0062067900;;0090018000;X1;261A20711R;ECA---0021;1;1200;1000;459;55,200;0;GERB--3551_1200_1000;none;202304250000;202304260750;4;100
0090018000_27022023014692;0029271000;;0090018000;X3;849517970R;SLI---0760;1;1200;1000;930;140,000;45;GERB--1213_1200_1000;none;202303010000;202303032005;3;100
0090018000_27022023014693;0062067900;;0090018000;X1;620727808R;SLI---1271;3;1600;1200;975;166,392;45;GERB--1613_1600_1200;none;202303280000;202303292115;1;100
0090018000_27022023014694;0029908700;;0090018000;X4;873701312R;SLI---0020;1;800;600;445;16,670;0;GERB--3543_800_600;none;202304120000;202304140740;7;100
0090018000_27022023014695;0062069400;;0090018000;X0;663606500R;CON-S-0130;3;780;570;478;96,256;47;GERB--3195_780_570;widthwise;202304030000;202304112025;3;4
0090018000_27022023014696;0062055700;;0090018000;X1;769321980R;SLI---0770;1;1200;1000;975;134,610;45;GERB--1213_1200_1000;none;202303280000;202303291150;1;100
0090018000_27022023014697;0062067900;;0090018000;X1;769151408R;SLI---0770;2;1200;1000;975;134,920;45;GERB--1213_1200_1000;none;202303310000;202304030750;1;100
0090018000_27022023014698;0062055700;;0090018000;X1;769337588R;SLI---0770;2;1200;1000;975;134,820;45;GERB--1213_1200_1000;none;202303150000;202303161150;1;100
0090018000_27022023014699;0062069400;;0090018000;X0;766F58106R;SLI---0601;2;1200;1000;750;351,756;45;GERB--1213_1200_1000;none;202303160000;202303232025;5;100
0090018000_27022023014700;0062059600;;0090018000;X0;8201615965;MTEM--5517;2;1800;1200;1350;820,480;45;GERB--0088_1800_1200;none;202303300000;202303312115;2;100
0090018000_27022023014701;0062067900;;0090018000;X1;620927800R;SLI---0771;1;1200;1000;975;149,310;45;GERB--1213_1200_1000;none;202304200000;202304241645;2;100
0090018000_27022023014702;0062067900;;0090018000;X1;623103138R;SLI---0770;2;1200;1000;975;153,088;45;GERB--1213_1200_1000;none;202303170000;202303200750;2;100
0090018000_27022023014703;0062055700;;0090018000;X3;685000609R;SLI---0901;12;1600;1200;750;137,391;45;GERB--1613_1600_1200;none;202304180000;202304190640;2;100
0090018000_27022023014704;0062059600;;0090018000;X0;670008674R;MTEM--8612;2;1605;1205;990;395,416;45;GERB--0393_1605_1205;none;202304100000;202304110610;5;100
0090018000_27022023014705;0062067900;;0090018000;X1;622542315R;SLI---0770;1;1200;1000;975;170,088;45;GERB--1213_1200_1000;none;202304270000;202304280750;3;100
0090018000_27022023014706;0062067900;;0090018000;X1;681328547R;SLI---0601;1;1200;1000;750;119,080;45;GERB--1213_1200_1000;none;202304120000;202304132115;1;100
0090018000_27022023014707;0062055700;;0090018000;X1;909002897R;ECA---0021;6;1200;1000;1155;86,480;0;GERB--3551_1200_1000;none;202304270000;202304281155;2;100
0090018000_27022023014708;0062059600;;0090018000;X0;732300359R;SLI---0601;1;1200;1000;750;431,704;45;GERB--1213_1200_1000;none;202303270000;202303281125;5;100
0090018000_27022023014709;0062067900;;0090018000;X1;484725090R;ECA---0021;1;1200;1000;1057;101,550;0;GERB--3551_1200_1000;none;202304030000;202304041645;2;100
0090018000_27022023014710;0062059600;;0090018000;X0;8201615965;MTEM--5517;3;1800;1200;1350;820,480;45;GERB--0088_1800_1200;none;202304190000;202304200610;2;100
0090018000_27022023014711;0062069600;;0090018000;X1;658401630R;SLI---1271;1;1600;1200;975;187,320;45;GERB--1613_1600_1200;none;202303070000;202303092110;3;100
0090018000_27022023014712;0062067000;;0090018000;X3;682001173R;ECM---6799;5;2200;1600;1450;258,560;45;GERB--0515_2200_1600;none;202303160000;202303170725;2;100
0090018000_27022023014713;0028523600;;0090018000;X1;758902650R;SLI---0760;1;1200;1000;930;1105,440;45;GERB--1213_1200_1000;none;202303130000;202303140755;19;100
0090018000_27022023014714;0062067900;;0090018000;X1;623103138R;SLI---0770;1;1200;1000;975;153,088;45;GERB--1213_1200_1000;none;202304060000;202304101645;2;100
0090018000_27022023014715;0062059600;;0090018000;X0;764421237R;SLI---0760;2;1200;1000;930;413,580;45;GERB--1213_1200_1000;none;202304040000;202304051055;5;100
0090018000_27022023014716;0062059600;;0090018000;X0;767515402R;SLI---1200;1;1600;1200;930;356,200;45;GERB--1613_1600_1200;none;202303270000;202303280610;5;100
0090018000_27022023014717;0062059600;;0090018000;X0;767122931R;SLI---1200;2;1600;1200;930;356,560;45;GERB--1613_1600_1200;none;202303100000;202303131055;6;100
0090018000_27022023014718;0062067900;;0090018000;X1;622542316R;SLI---0770;1;1200;1000;975;164,970;45;GERB--1213_1200_1000;none;202304040000;202304052115;2;100
0090018000_27022023014719;0062067900;;0090018000;X1;769359302R;SLI---0770;1;1200;1000;975;152,112;45;GERB--1213_1200_1000;none;202304240000;202304251645;2;100
0090018000_27022023014720;0062067900;;0090018000;X1;622237654R;ECA---0021;1;1200;1000;359;59,475;0;GERB--3551_1200_1000;none;202304250000;202304260750;9;100
0090018000_27022023014721;0062067900;;0090018000;X1;623103138R;SLI---0770;1;1200;1000;975;153,088;45;GERB--1213_1200_1000;none;202303150000;202303162115;2;100
0090018000_27022023014722;0029908700;;0090018000;X4;873123547R;SLI---0770;5;1200;1000;975;131,366;45;GERB--1213_1200_1000;none;202303210000;202303230740;2;100
0090018000_27022023014723;0062060800;;0090018000;X2;172031693R;ECM---5712;1;1600;1200;1350;207,720;45;GERB--1613_1600_1200;none;202304110000;202304121800;5;100
0090018000_27022023014724;0062069600;;0090018000;X1;679002390R;SLI---1271;2;1600;1200;975;190,600;45;GERB--1613_1600_1200;none;202303100000;202303142110;5;100
0090018000_27022023014725;0062067900;;0090018000;X1;969419281R;ECA---0021;1;1200;1000;1057;82,200;0;GERB--3551_1200_1000;none;202304120000;202304130750;5;100
0090018000_27022023014726;0062067900;;0090018000;X1;484717353R;ECA---0021;1;1200;1000;359;50,325;0;GERB--3551_1200_1000;none;202303170000;202303200750;19;100
0090018000_27022023014727;0029908700;;0090018000;X4;873701312R;SLI---0020;1;800;600;445;16,670;0;GERB--3543_800_600;none;202303100000;202303142025;7;100
0090018000_27022023014728;0062069600;;0090018000;X1;749414406R;SLI---1271;1;1600;1200;975;155,800;45;GERB--1613_1600_1200;none;202304130000;202304171215;1;100
0090018000_27022023014729;0062067000;;0090018000;X3;681006852R;ECM---8491;8;2050;1550;1450;215,582;45;GERB--1566_2050_1550;none;202304270000;202304281505;1;100
0090018000_27022023014730;0029908700;;0090018000;X4;873620570R;SLI---0770;7;1200;1000;975;131,366;45;GERB--1213_1200_1000;none;202303200000;202303221140;2;100
0090018000_27022023014731;0029908700;;0090018000;X4;864300348R;ECA---0021;2;1200;1000;459;72,700;0;GERB--3551_1200_1000;none;202303010000;202303032055;10;100
0090018000_27022023014732;0029908700;;0090018000;X4;873620570R;SLI---0770;5;1200;1000;975;131,366;45;GERB--1213_1200_1000;none;202303140000;202303161650;2;100
0090018000_27022023014733;0062069400;;0090018000;X0;673382672R;CON-S-0130;7;780;570;478;170,280;47;GERB--3195_780_570;widthwise;202303280000;202304042025;3;4
0090018000_27022023014734;0062059600;;0090018000;X0;743705788R;ECM---1933;1;2000;1200;545;408,880;45;GERB--0121_2000_1200;none;202303060000;202303072115;4;100
0090018000_27022023014735;0062067900;;0090018000;X1;829001375R;ECM---0560;8;2350;1000;950;272,592;45;GERB--1058_2350_1000;none;202304040000;202304051645;2;100
0090018000_27022023014736;0062067900;;0090018000;X1;682603635R;ECA---0021;1;1200;1000;758;76,040;0;GERB--3551_1200_1000;none;202303210000;202303220750;11;100
0090018000_27022023014737;0062059600;;0090018000;X0;767528739R;SLI---1200;1;1600;1200;930;356,200;45;GERB--1613_1600_1200;none;202303220000;202303232115;5;100
0090018000_27022023014738;0029908700;;0090018000;X4;864300348R;ECA---0021;1;1200;1000;758;127,400;0;GERB--3551_1200_1000;none;202304050000;202304101650;10;100
0090018000_27022023014739;0062067900;;0090018000;X1;769364393R;SLI---0770;7;1200;1000;975;132,804;45;GERB--1213_1200_1000;none;202304180000;202304190750;1;100
0090018000_27022023014740;0062067000;;0090018000;X3;682001173R;ECM---6799;3;2200;1600;1450;258,560;45;GERB--0515_2200_1600;none;202303140000;202303151100;2;100
0090018000_27022023014741;0062059600;;0090018000;X0;762A20650R;SLI---0601;1;1200;1000;750;222,940;45;GERB--1213_1200_1000;none;202303160000;202303172115;3;100
0090018000_27022023014742;0062059600;;0090018000;X0;767528739R;SLI---1200;1;1600;1200;930;356,200;45;GERB--1613_1600_1200;none;202303240000;202303272115;5;100
0090018000_27022023014743;0062067900;;0090018000;X1;769151408R;SLI---0770;1;1200;1000;975;134,920;45;GERB--1213_1200_1000;none;202303270000;202303280750;1;100
0090018000_27022023014744;0062069600;;0090018000;X1;679002390R;SLI---1271;1;1600;1200;975;190,600;45;GERB--1613_1600_1200;none;202303230000;202303271215;5;100
0090018000_27022023014745;0062059600;;0090018000;X0;8201743917;MTEM--8497;4;2000;1200;2350;367,608;45;GERB--0403_2000_1200;none;202303080000;202303090650;1;100
0090018000_27022023014746;0062059600;;0090018000;X0;766232445R;SLI---0901;4;1600;1200;750;197,340;45;GERB--1613_1600_1200;none;202303200000;202303211125;3;100
0090018000_27022023014747;0029908700;;0090018000;X4;864304007R;ECA---0021;1;1200;1000;459;72,700;0;GERB--3551_1200_1000;none;202303100000;202303140740;8;100
0090018000_27022023014748;0062067900;;0090018000;X1;681328547R;SLI---0601;3;1200;1000;750;119,080;45;GERB--1213_1200_1000;none;202303240000;202303270750;1;100
0090018000_27022023014749;0062069400;;0090018000;X0;762432908R;CON-S-0130;6;780;570;478;81,720;47;GERB--3195_780_570;widthwise;202304110000;202304182025;2;4
0090018000_27022023014750;0062069400;;0090018000;X0;8201560251;CON-S-0130;1;780;570;478;160,560;47;GERB--3195_780_570;widthwise;202302270000;202303062025;1;4
0090018000_27022023014751;0062067900;;0090018000;X1;769151408R;SLI---0770;1;1200;1000;975;134,920;45;GERB--1213_1200_1000;none;202303010000;202303022115;1;100
0090018000_27022023014752;0029908700;;0090018000;X4;883054589R;SFDA--6640;7;1600;1200;930;169,960;45;GERB--1613_1600_1200;none;202303100000;202303140740;2;100
0090018000_27022023014753;0062067900;;0090018000;X1;620846124R;SLI---0770;1;1200;1000;975;191,520;45;GERB--1213_1200_1000;none;202304030000;202304040750;4;100
0090018000_27022023014754;0062067900;;0090018000;X1;622542316R;SLI---0770;2;1200;1000;975;164,970;45;GERB--1213_1200_1000;none;202303200000;202303211645;2;100
0090018000_27022023014755;0062067900;;0090018000;X1;829015080R;ECM---0560;2;2350;1000;950;264,880;45;GERB--1058_2350_1000;none;202303130000;202303141215;1;100
0090018000_27022023014756;0062059600;;0090018000;X0;765302792R;SLI---1200;1;1600;1200;930;663,220;45;GERB--1613_1600_1200;none;202303160000;202303171055;9;100
0090018000_27022023014757;0062069600;;0090018000;X1;749401051R;SLI---1271;1;1600;1200;975;212,200;45;GERB--1613_1600_1200;none;202303210000;202303232110;2;100
0090018000_27022023014758;0062067900;;0090018000;X1;985P18630R;ECA---0021;1;1200;1000;459;54,440;0;GERB--3551_1200_1000;none;202303070000;202303080750;12;100
0090018000_27022023014759;0062059600;;0090018000;X0;765317368R;SLI---1200;1;1600;1200;930;663,220;45;GERB--1613_1600_1200;none;202303270000;202303280610;9;100
0090018000_27022023014760;0062059600;;0090018000;X0;671206045R;SLI---0901;1;1600;1200;750;299,760;45;GERB--1613_1600_1200;none;202304170000;202304180610;3;100
0090018000_27022023014761;0062059600;;0090018000;X0;767515402R;SLI---1200;1;1600;1200;930;356,200;45;GERB--1613_1600_1200;none;202303240000;202303272115;5;100
0090018000_27022023014762;0062067900;;0090018000;X1;261A36272R;ECA---0021;1;1200;1000;459;49,420;0;GERB--3551_1200_1000;none;202303200000;202303211130;12;100
0090018000_27022023014763;0062067900;;0090018000;X1;623108550R;SLI---0770;2;1200;1000;975;160,680;45;GERB--1213_1200_1000;none;202303140000;202303150750;2;100
0090018000_27022023014764;0062069400;;0090018000;X0;656156707R;ECA---0021;1;1200;1000;1057;164,040;0;GERB--3551_1200_1000;none;202304100000;202304172025;4;100
0090018000_27022023014765;0062067900;;0090018000;X1;682406061R;ECA---0021;1;1200;1000;459;48,560;0;GERB--3551_1200_1000;none;202303020000;202303032115;4;100
0090018000_27022023014766;0062059600;;0090018000;X0;671204427R;SLI---0901;1;1600;1200;750;323,700;45;GERB--1613_1600_1200;none;202304100000;202304110610;4;100
0090018000_27022023014767;0062065300;;0090018000;X1;638407842R;SLI---1200;3;1600;1200;930;196,420;45;GERB--1613_1600_1200;none;202303160000;202303171220;3;100
0090018000_27022023014768;0062069600;;0090018000;X1;8200607951;ECM---0379;1;1200;1000;459;37,920;0;GERB--3551_1200_1000;none;202303210000;202303230740;1;100
0090018000_27022023014769;0062067900;;0090018000;X1;682603635R;ECA---0021;1;1200;1000;459;47,020;0;GERB--3551_1200_1000;none;202304060000;202304101645;11;100
0090018000_27022023014770;0062069600;;0090018000;X3;748775631R;SLI---0760;9;1200;1000;930;129,200;45;GERB--1213_1200_1000;none;202304110000;202304131635;2;100
0090018000_27022023014771;0062059600;;0090018000;X0;850421291R;SLI---1200;1;1600;1200;930;364,840;45;GERB--1613_1600_1200;none;202303280000;202303290610;6;100
0090018000_27022023014772;0062055700;;0090018000;X3;788A27317R;SFDA--6836;5;1600;1200;930;149,212;45;GERB--1613_1600_1200;none;202304250000;202304262005;1;100
0090018000_27022023014773;0062069400;;0090018000;X0;781419006R;SLI---1200;1;1600;1200;930;514,240;45;GERB--1613_1600_1200;none;202303300000;202304062025;9;100
0090018000_27022023014774;0062069600;;0090018000;X1;794206762R;SLI---1271;1;1600;1200;975;190,000;45;GERB--1613_1600_1200;none;202304060000;202304112110;5;100
0090018000_27022023014775;0062067900;;0090018000;X1;620846124R;SLI---0770;1;1200;1000;975;191,520;45;GERB--1213_1200_1000;none;202304190000;202304202115;4;100
0090018000_27022023014776;0029908700;;0090018000;X4;876612821R;SLI---0770;9;1200;1000;975;129,000;45;GERB--1213_1200_1000;none;202304170000;202304190740;1;100
0090018000_27022023014777;0029908700;;0090018000;X4;876118373R;SLI---0770;8;1200;1000;975;129,000;45;GERB--1213_1200_1000;none;202303020000;202303061650;1;100
0090018000_27022023014778;0002893800;;0090018000;X1;768613981R;SLI---1200;1;1600;1200;930;277,828;45;GERB--1613_1600_1200;none;202303060000;202304030925;8;100
0090018000_27022023014779;0062059600;;0090018000;X0;671222604R;SLI---1200;1;1600;1200;930;781,250;45;GERB--1613_1600_1200;none;202304040000;202304050610;16;100
0090018000_27022023014780;0062055700;;0090018000;X1;829505567R;ECA---0021;1;1200;1000;1057;148,800;0;GERB--3551_1200_1000;none;202303290000;202303301150;5;100
0090018000_27022023014781;0062059600;;0090018000;X0;8201638297;SLI---1200;2;1600;1200;930;396,200;45;GERB--1613_1600_1200;none;202303210000;202303221055;1;100
0090018000_27022023014782;0029908700;;0090018000;X4;864300348R;ECA---0021;1;1200;1000;459;72,700;0;GERB--3551_1200_1000;none;202304110000;202304131650;10;100
0090018000_27022023014783;0062069600;;0090018000;X1;794206762R;SLI---1271;1;1600;1200;975;190,000;45;GERB--1613_1600_1200;none;202303160000;202303201215;5;100
